snapshot_ts,feed_ts,vehicle_id,trip_id,route_id,direction_id,start_time,start_date,schedule_relationship,stop_id,current_stop_sequence,current_status,current_status_name,latitude,longitude,bearing,speed_mph,occupancy_status,occupancy_label,vehicle_timestamp
2026-04-24T03:29:04.197196+00:00,1777001344,0928,,,0,,,0,,,2,IN_TRANSIT_TO,37.31028366088867,-121.918212890625,,0.0,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0929,3939193,Green Line,0,20:07:00,20260423,0,64748,11.0,1,INCOMING_AT,37.33595657348633,-121.89026641845703,,0.0,2,FEW_SEATS_AVAILABLE,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0930,,,0,,,0,,,2,IN_TRANSIT_TO,37.255245208740234,-121.8473129272461,280.0,17.0,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0932,,,0,,,0,,,2,IN_TRANSIT_TO,37.355072021484375,-121.90948486328125,,0.0,5,FULL,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0937,,,0,,,0,,,2,IN_TRANSIT_TO,37.35578536987305,-121.90857696533203,,0.0,2,FEW_SEATS_AVAILABLE,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0940,,,0,,,0,,,2,IN_TRANSIT_TO,37.35477066040039,-121.90802764892578,,0.0,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0941,,,0,,,0,,,2,IN_TRANSIT_TO,37.2364616394043,-121.78923034667969,,0.0,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0943,3938520,Blue Line,1,19:40:00,20260423,0,64782,23.0,2,IN_TRANSIT_TO,37.255489349365234,-121.85702514648438,90.0,42.0,2,FEW_SEATS_AVAILABLE,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0945,,,0,,,0,,,2,IN_TRANSIT_TO,37.35355758666992,-121.90911102294922,,0.0,2,FEW_SEATS_AVAILABLE,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0947,,,0,,,0,,,2,IN_TRANSIT_TO,37.35533905029297,-121.90751647949219,38.0,4.0,2,FEW_SEATS_AVAILABLE,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0948,,,0,,,0,,,2,IN_TRANSIT_TO,37.255401611328125,-121.8499984741211,272.0,15.0,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0950,,,0,,,0,,,2,IN_TRANSIT_TO,37.35435104370117,-121.90953063964844,,2.0,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0951,,,0,,,0,,,2,IN_TRANSIT_TO,37.35465621948242,-121.90827941894531,,0.0,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0954,,,0,,,0,,,2,IN_TRANSIT_TO,37.3547248840332,-121.90947723388672,,0.0,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0955,,,0,,,0,,,2,IN_TRANSIT_TO,37.37406921386719,-121.9189224243164,149.0,11.0,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0956,,,0,,,0,,,2,IN_TRANSIT_TO,37.35558319091797,-121.90880584716797,,0.0,2,FEW_SEATS_AVAILABLE,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0957,,,0,,,0,,,2,IN_TRANSIT_TO,37.375301361083984,-121.9198226928711,149.0,10.0,2,FEW_SEATS_AVAILABLE,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0958,,,0,,,0,,,2,IN_TRANSIT_TO,37.35511779785156,-121.90914916992188,,0.0,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0959,,,0,,,0,,,2,IN_TRANSIT_TO,37.353973388671875,-121.90991973876953,,1.0,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0960,,,0,,,0,,,2,IN_TRANSIT_TO,37.354942321777344,-121.90937042236328,,0.0,0,EMPTY,1777001328
2026-04-24T03:29:04.197196+00:00,1777001344,0961,,,0,,,0,,,2,IN_TRANSIT_TO,37.35479736328125,-121.9095458984375,,0.0,0,EMPTY,1777001328
