vehicle_id,trip_id,route_short_name,stop_sequence,current_status_name,latitude,longitude,speed_mph,occupancy_label,vehicle_timestamp,vehicle_ts_sod,arrival_sec,departure_sec,actual_delay_seconds,delay_minutes,is_delayed,snapshot_ts
6415,3925337,57,26,IN_TRANSIT_TO,37.31849670410156,-121.97398376464844,33.47,FEW_SEATS_AVAILABLE,1777001328,73728,73715,73715,13,0.22,0,2026-04-24T03:29:04.197196+00:00
4405,3924861,56,18,IN_TRANSIT_TO,37.29719924926758,-121.897705078125,19.0,EMPTY,1775440826,68426,68439,68439,-13,-0.22,0,2026-04-06T02:00:29.210655+00:00
4406,3929562,70,55,IN_TRANSIT_TO,37.40959548950195,-121.8910903930664,8.56,EMPTY,1777001328,73728,73740,73740,-12,-0.2,0,2026-04-24T03:29:04.197196+00:00
3460,3927371,64A,10,IN_TRANSIT_TO,37.25030899047851,-121.87510681152344,0.0,EMPTY,1777001328,73728,73740,73740,-12,-0.2,0,2026-04-24T03:29:04.197196+00:00
4402,3933098,71,5,IN_TRANSIT_TO,37.41899108886719,-121.8679428100586,13.56,EMPTY,1775433666,61266,61278,61278,-12,-0.2,0,2026-04-06T00:01:19.348037+00:00
3454,3935342,83,6,INCOMING_AT,37.25,-121.87543487548828,0.0,EMPTY,1777001328,73728,73740,73740,-12,-0.2,0,2026-04-24T03:29:04.197196+00:00
7437,3929074,68,82,IN_TRANSIT_TO,37.05743408203125,-121.59432983398438,0.0,EMPTY,1775433666,61266,61254,61254,12,0.2,0,2026-04-06T00:01:19.348037+00:00
6425,3919629,26,32,INCOMING_AT,37.289920806884766,-121.88729095458984,0.01,FEW_SEATS_AVAILABLE,1777001328,73728,73740,73740,-12,-0.2,0,2026-04-24T03:29:04.197196+00:00
0206,3925164,Rapid 568,7,IN_TRANSIT_TO,37.30531311035156,-121.86304473876952,0.01,FEW_SEATS_AVAILABLE,1777001328,73728,73740,73740,-12,-0.2,0,2026-04-24T03:29:04.197196+00:00
6434,3921764,Rapid 500,1,INCOMING_AT,37.36978530883789,-121.87489318847656,0.0,FEW_SEATS_AVAILABLE,1777001328,73728,73740,73740,-12,-0.2,0,2026-04-24T03:29:04.197196+00:00
3434,3924506,55,30,IN_TRANSIT_TO,37.35968780517578,-122.03244018554688,3.4,EMPTY,1775433666,61266,61256,61256,10,0.17,0,2026-04-06T00:01:19.348037+00:00
8323,3917044,22,32,IN_TRANSIT_TO,37.379981994628906,-122.07234191894533,22.17,FULL,1775440826,68426,68417,68417,9,0.15,0,2026-04-06T02:00:29.210655+00:00
3488,3919834,26,46,IN_TRANSIT_TO,37.3165168762207,-121.83439636230467,30.82,EMPTY,1775433666,61266,61275,61275,-9,-0.15,0,2026-04-06T00:01:19.348037+00:00
7406,3920398,27,56,IN_TRANSIT_TO,37.22651672363281,-121.97482299804688,30.48,EMPTY,1775440826,68426,68433,68433,-7,-0.12,0,2026-04-06T02:00:29.210655+00:00
3493,3921050,40,8,INCOMING_AT,37.40055465698242,-122.11239624023438,32.47,EMPTY,1775433666,61266,61259,61259,7,0.12,0,2026-04-06T00:01:19.348037+00:00
0145,3923820,Rapid 523,23,INCOMING_AT,37.323463439941406,-121.91200256347656,8.92,EMPTY,1775440826,68426,68433,68433,-7,-0.12,0,2026-04-06T02:00:29.210655+00:00
3434,3925851,59,23,IN_TRANSIT_TO,37.39288711547851,-121.97692108154295,0.2,EMPTY,1775440826,68426,68433,68433,-7,-0.12,0,2026-04-06T02:00:29.210655+00:00
3465,3927528,64A,40,INCOMING_AT,37.28877258300781,-121.88703918457033,17.75,EMPTY,1775433666,61266,61260,61260,6,0.1,0,2026-04-06T00:01:19.348037+00:00
3454,3928284,66,1,INCOMING_AT,37.23679733276367,-121.78945922851562,0.0,EMPTY,1775433666,61266,61260,61260,6,0.1,0,2026-04-06T00:01:19.348037+00:00
4104,3925849,59,30,INCOMING_AT,37.3756103515625,-121.95970153808594,24.89,FEW_SEATS_AVAILABLE,1775433666,61266,61260,61260,6,0.1,0,2026-04-06T00:01:19.348037+00:00
4409,3926973,61,24,IN_TRANSIT_TO,37.32188415527344,-121.9317626953125,0.03,EMPTY,1775433666,61266,61260,61260,6,0.1,0,2026-04-06T00:01:19.348037+00:00
4108,3920300,27,63,INCOMING_AT,37.2504768371582,-121.87139892578124,19.38,FEW_SEATS_AVAILABLE,1777001328,73728,73722,73722,6,0.1,0,2026-04-24T03:29:04.197196+00:00
0139,3918087,23,31,IN_TRANSIT_TO,37.323509216308594,-121.9218978881836,29.6,EMPTY,1775440826,68426,68421,68421,5,0.08,0,2026-04-06T02:00:29.210655+00:00
8305,3916786,22,77,INCOMING_AT,37.33826446533203,-121.88542938232422,0.0,FULL,1777001328,73728,73724,73724,4,0.07,0,2026-04-24T03:29:04.197196+00:00
0137,3918082,23,31,IN_TRANSIT_TO,37.323524475097656,-121.92012786865234,29.89,EMPTY,1775433666,61266,61267,61267,-1,-0.02,0,2026-04-06T00:01:19.348037+00:00
8346,3917037,22,20,IN_TRANSIT_TO,37.40376663208008,-122.11736297607422,0.07,FULL,1775433666,61266,61267,61267,-1,-0.02,0,2026-04-06T00:01:19.348037+00:00
