snapshot_ts,feed_ts,entity_id,trip_id,route_id,vehicle_id,stop_id,stop_sequence,arrival_time,arrival_delay,departure_time,departure_delay
2026-04-05T05:17:29.887602+00:00,1775366250,3916888,3916888,22,8303,60415,79,1775367369.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916888,3916888,22,8303,60416,80,1775367409.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916888,3916888,22,8303,60418,81,1775367444.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916888,3916888,22,8303,60419,82,1775367477.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916888,3916888,22,8303,60420,83,1775367520.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916888,3916888,22,8303,60421,84,1775367562.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916888,3916888,22,8303,60422,85,1775367716.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916888,3916888,22,8303,60035,86,1775367813.0,0.0,1775367813.0,0.0
2026-04-05T05:17:29.887602+00:00,1775366250,3916888,3916888,22,8303,60036,87,1775367852.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916888,3916888,22,8303,60037,88,1775367875.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916888,3916888,22,8303,60038,89,1775367898.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916888,3916888,22,8303,60039,90,1775367947.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916888,3916888,22,8303,60040,91,1775368002.0,0.0,1775368002.0,0.0
2026-04-05T05:17:29.887602+00:00,1775366250,3916888,3916888,22,8303,60041,92,1775368026.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916888,3916888,22,8303,60042,93,1775368066.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916888,3916888,22,8303,60043,94,1775368098.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916888,3916888,22,8303,60044,95,1775368128.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916888,3916888,22,8303,60045,96,1775368164.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916888,3916888,22,8303,60046,97,1775368178.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916888,3916888,22,8303,60047,98,1775368209.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916888,3916888,22,8303,60048,99,1775368250.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916888,3916888,22,8303,60049,100,1775368279.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916888,3916888,22,8303,60050,101,1775368293.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916888,3916888,22,8303,65707,102,1775368312.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916888,3916888,22,8303,65812,103,1775368457.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60374,47,1775366232.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60375,48,1775366291.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60376,49,1775366314.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60377,50,1775366347.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60378,51,1775366387.0,0.0,1775366460.0,0.0
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60379,52,1775366460.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60380,53,1775366521.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60381,54,1775366547.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60382,55,1775366570.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60384,56,1775366634.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,62743,57,1775366676.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60020,58,1775366721.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60001,59,1775366838.0,0.0,1775367000.0,0.0
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60393,60,1775367044.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60394,61,1775367055.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60395,62,1775367092.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60397,63,1775367140.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60398,64,1775367178.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60399,65,1775367200.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60400,66,1775367223.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60401,67,1775367257.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60402,68,1775367275.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60403,69,1775367296.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60404,70,1775367344.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60406,71,1775367374.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60408,72,1775367429.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60409,73,1775367512.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60410,74,1775367593.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60411,75,1775367634.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60412,76,1775367835.0,0.0,1775368020.0,0.0
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60413,77,1775368135.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60414,78,1775368156.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60415,79,1775368226.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60416,80,1775368257.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60418,81,1775368278.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60419,82,1775368319.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60420,83,1775368367.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60421,84,1775368415.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60422,85,1775368519.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60035,86,1775368608.0,0.0,1775368680.0,0.0
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60036,87,1775368722.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60037,88,1775368752.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60038,89,1775368786.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60039,90,1775368834.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60040,91,1775368875.0,0.0,1775368980.0,0.0
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60041,92,1775368992.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60042,93,1775369029.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60043,94,1775369066.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60044,95,1775369106.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60045,96,1775369131.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60046,97,1775369171.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60047,98,1775369219.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60048,99,1775369248.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60049,100,1775369279.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,60050,101,1775369291.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,65707,102,1775369309.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916889,3916889,22,8339,65812,103,1775369430.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60519,1,,,1775367960.0,0.0
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60328,2,1775368081.0,0.0,1775368081.0,0.0
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60329,3,1775368240.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60330,4,1775368265.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60331,5,1775368286.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60332,6,1775368337.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60333,7,1775368365.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60334,8,1775368394.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60335,9,1775368444.0,0.0,1775368500.0,0.0
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60336,10,1775368538.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60337,11,1775368607.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60338,12,1775368644.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60339,13,1775368664.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60340,14,1775368711.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60341,15,1775368738.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60342,16,1775368755.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60343,17,1775368791.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60344,18,1775368817.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60345,19,1775368839.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60346,20,1775368881.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60347,21,1775368903.0,0.0,1775369040.0,0.0
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60348,22,1775369069.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60350,23,1775369091.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60351,24,1775369180.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60352,25,1775369234.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60353,26,1775369258.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60354,27,1775369325.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60355,28,1775369362.0,0.0,1775369460.0,0.0
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60356,29,1775369491.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60357,30,1775369528.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60358,31,1775369547.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60359,32,1775369638.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60360,33,1775369717.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60361,34,1775369772.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60362,35,1775369839.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60363,36,1775369885.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60364,37,1775369939.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60365,38,1775369971.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60366,39,1775370032.0,0.0,1775370120.0,0.0
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60367,40,1775370168.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60368,41,1775370240.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60369,42,1775370330.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916941,3916941,22,8318,60370,43,1775370375.0,0.0,1775370420.0,0.0
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60519,1,,,1775366227.0,0.0
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60328,2,1775366373.0,0.0,1775366373.0,0.0
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60329,3,1775366537.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60330,4,1775366581.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60331,5,1775366648.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60332,6,1775366716.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60333,7,1775366772.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60334,8,1775366791.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60335,9,1775366849.0,0.0,1775366849.0,0.0
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60336,10,1775366917.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60337,11,1775367007.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60338,12,1775367045.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60339,13,1775367076.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60340,14,1775367110.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60341,15,1775367142.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60342,16,1775367159.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60343,17,1775367263.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60344,18,1775367337.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60345,19,1775367372.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60346,20,1775367495.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60347,21,1775367535.0,0.0,1775367535.0,0.0
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60348,22,1775367563.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60350,23,1775367582.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60351,24,1775367685.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60352,25,1775367781.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60353,26,1775367821.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60354,27,1775367880.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60355,28,1775367912.0,0.0,1775367912.0,0.0
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60356,29,1775367923.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60357,30,1775368029.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60358,31,1775368064.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60359,32,1775368092.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60360,33,1775368153.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60361,34,1775368222.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60362,35,1775368275.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60363,36,1775368316.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60364,37,1775368366.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60365,38,1775368401.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60366,39,1775368451.0,0.0,1775368451.0,0.0
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60367,40,1775368491.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60368,41,1775368663.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60369,42,1775368735.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60370,43,1775368794.0,0.0,1775368794.0,0.0
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60371,44,1775368833.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60372,45,1775368877.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60373,46,1775368939.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60374,47,1775369031.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60375,48,1775369082.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60376,49,1775369117.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60377,50,1775369130.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60378,51,1775369178.0,0.0,1775369178.0,0.0
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60379,52,1775369194.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60380,53,1775369240.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60381,54,1775369260.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60382,55,1775369274.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60384,56,1775369317.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,62743,57,1775369340.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60020,58,1775369380.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60001,59,1775369564.0,0.0,1775369640.0,0.0
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60393,60,1775369720.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60394,61,1775369733.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60395,62,1775369756.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60397,63,1775369825.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60398,64,1775369874.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60399,65,1775369917.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60400,66,1775369950.0,0.0,1775370000.0,0.0
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60401,67,1775370023.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60402,68,1775370044.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60403,69,1775370065.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60404,70,1775370098.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60406,71,1775370128.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60408,72,1775370189.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60409,73,1775370248.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60410,74,1775370318.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916943,3916943,22,8324,60411,75,1775370348.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916944,3916944,22,8335,60350,23,1775366254.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916944,3916944,22,8335,60351,24,1775366293.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916944,3916944,22,8335,60352,25,1775366357.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916944,3916944,22,8335,60353,26,1775366405.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916944,3916944,22,8335,60354,27,1775366513.0,0.0,,
2026-04-05T05:17:29.887602+00:00,1775366250,3916944,3916944,22,8335,60355,28,1775366580.0,0.0,1775366580.0,0.0
2026-04-05T05:17:29.887602+00:00,1775366250,3916944,3916944,22,8335,60356,29,1775366594.0,0.0,,
