snapshot_ts,feed_ts,entity_id,trip_id,route_id,vehicle_id,stop_id,stop_sequence,arrival_time,arrival_delay,departure_time,departure_delay
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61574,10,1775421014.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61575,11,1775421105.0,0.0,1775421120.0,0.0
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61576,12,1775421132.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61577,13,1775421163.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61578,14,1775421344.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61579,15,1775421393.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61580,16,1775421413.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61581,17,1775421442.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61582,18,1775421492.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61583,19,1775421551.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61584,20,1775421590.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61586,21,1775421657.0,0.0,1775421720.0,0.0
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61587,22,1775421720.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61364,23,1775421797.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,65405,24,1775421922.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61365,25,1775421962.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,60694,26,1775422067.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,64957,27,1775422091.0,0.0,1775422200.0,0.0
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,60691,28,1775422241.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,60692,29,1775422338.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,60693,30,1775422402.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61591,31,1775422450.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61592,32,1775422512.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61593,33,1775422571.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61422,34,1775422637.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61423,35,1775422698.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61424,36,1775422735.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61594,37,1775422760.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61595,38,1775422793.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,64875,39,1775422855.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,64877,40,1775422944.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61427,41,1775423030.0,0.0,1775423160.0,0.0
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,62037,42,1775423319.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,62038,43,1775423342.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61278,44,1775423391.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61279,45,1775423437.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61280,46,1775423498.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61281,47,1775423546.0,0.0,1775423640.0,0.0
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61282,48,1775423651.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61283,49,1775423703.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61285,50,1775423834.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,65916,51,1775423866.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,65918,52,1775423892.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,62282,53,1775423935.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,62283,54,1775423960.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,62284,55,1775423977.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,65472,56,1775424066.0,0.0,1775424240.0,0.0
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,60865,57,1775424254.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61295,58,1775424308.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,65724,59,1775424325.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61296,60,1775424338.0,0.0,1775424600.0,0.0
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61297,61,1775424698.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61298,62,1775424726.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61299,63,1775424753.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61300,64,1775424794.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61301,65,1775424838.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61302,66,1775424870.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916571,3916571,21,4132,61303,67,1775424897.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916572,3916572,21,4126,61564,1,,,1775423760.0,0.0
2026-04-05T20:25:25.872678+00:00,1775420726,3916572,3916572,21,4126,61565,2,1775423760.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916572,3916572,21,4126,60327,3,1775423850.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916572,3916572,21,4126,64836,4,1775424016.0,0.0,1775424120.0,0.0
2026-04-05T20:25:25.872678+00:00,1775420726,3916572,3916572,21,4126,61568,5,1775424304.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916572,3916572,21,4126,61569,6,1775424368.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916572,3916572,21,4126,61570,7,1775424404.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916572,3916572,21,4126,61571,8,1775424461.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916572,3916572,21,4126,61572,9,1775424494.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916572,3916572,21,4126,61574,10,1775424532.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916572,3916572,21,4126,61575,11,1775424634.0,0.0,1775424720.0,0.0
2026-04-05T20:25:25.872678+00:00,1775420726,3916572,3916572,21,4126,61576,12,1775424720.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916572,3916572,21,4126,61577,13,1775424749.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916572,3916572,21,4126,61578,14,1775424876.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916582,3916582,21,4126,60692,58,1775420725.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916582,3916582,21,4126,61266,59,1775420767.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916582,3916582,21,4126,61267,60,1775420855.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916582,3916582,21,4126,61268,61,1775420881.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916582,3916582,21,4126,61542,62,1775420932.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916582,3916582,21,4126,61543,63,1775421037.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916582,3916582,21,4126,61544,64,1775421080.0,0.0,1775421080.0,0.0
2026-04-05T20:25:25.872678+00:00,1775420726,3916582,3916582,21,4126,61545,65,1775421143.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916582,3916582,21,4126,61546,66,1775421190.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916582,3916582,21,4126,61547,67,1775421243.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916582,3916582,21,4126,61548,68,1775421288.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916582,3916582,21,4126,61549,69,1775421324.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916582,3916582,21,4126,61550,70,1775421358.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916582,3916582,21,4126,61551,71,1775421506.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916582,3916582,21,4126,61552,72,1775421547.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916582,3916582,21,4126,61553,73,1775421600.0,0.0,1775421600.0,0.0
2026-04-05T20:25:25.872678+00:00,1775420726,3916582,3916582,21,4126,61554,74,1775421644.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916582,3916582,21,4126,61556,75,1775421677.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916582,3916582,21,4126,61558,76,1775421758.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916582,3916582,21,4126,61559,77,1775421810.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916582,3916582,21,4126,61560,78,1775421878.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916582,3916582,21,4126,61561,79,1775421909.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916582,3916582,21,4126,61562,80,1775421942.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916582,3916582,21,4126,61563,81,1775422136.0,0.0,1775422136.0,0.0
2026-04-05T20:25:25.872678+00:00,1775420726,3916582,3916582,21,4126,65058,82,1775422387.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916582,3916582,21,4126,61564,83,1775422466.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,60463,4,1775420703.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,60464,5,1775420742.0,0.0,1775420742.0,0.0
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,60465,6,1775420769.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61317,7,1775420855.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,62730,8,1775420906.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,62731,9,1775420959.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,62732,10,1775420974.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,62733,11,1775421007.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,65555,12,1775421074.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,65551,13,1775421130.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61327,14,1775421262.0,0.0,1775421262.0,0.0
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61328,15,1775421285.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61329,16,1775421349.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61330,17,1775421377.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61331,18,1775421406.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61332,19,1775421483.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61333,20,1775421522.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61334,21,1775421559.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61335,22,1775421591.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61336,23,1775421692.0,0.0,1775421692.0,0.0
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,65725,24,1775421713.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61337,25,1775421729.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,60862,26,1775421756.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,60863,27,1775421777.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,62191,28,1775421852.0,0.0,1775421960.0,0.0
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,62262,29,1775422006.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,65629,30,1775422027.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,65922,31,1775422091.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,65919,32,1775422110.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,65917,33,1775422147.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61348,34,1775422174.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61350,35,1775422273.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61351,36,1775422316.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,64532,37,1775422362.0,0.0,1775422620.0,0.0
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61354,38,1775422660.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61355,39,1775422711.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,62105,40,1775422830.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,62106,41,1775422841.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,62107,42,1775422878.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,65912,43,1775423059.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61426,44,1775423128.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61427,45,1775423217.0,0.0,1775423220.0,0.0
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,64884,46,1775423283.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,64876,47,1775423341.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61534,48,1775423426.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61535,49,1775423481.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61536,50,1775423491.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61537,51,1775423517.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61538,52,1775423582.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61539,53,1775423685.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61540,54,1775423741.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,60694,55,1775423794.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,64957,56,1775423820.0,0.0,1775423940.0,0.0
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,60691,57,1775424035.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,60692,58,1775424131.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61266,59,1775424181.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61267,60,1775424234.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61268,61,1775424261.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61542,62,1775424318.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61543,63,1775424399.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61544,64,1775424443.0,0.0,1775424540.0,0.0
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61545,65,1775424641.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61546,66,1775424681.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61547,67,1775424730.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61548,68,1775424772.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61549,69,1775424804.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916583,3916583,21,4127,61550,70,1775424820.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916584,3916584,21,4129,61474,1,,,1775424000.0,0.0
2026-04-05T20:25:25.872678+00:00,1775420726,3916584,3916584,21,4129,60461,2,1775424104.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916584,3916584,21,4129,60462,3,1775424181.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916584,3916584,21,4129,60463,4,1775424208.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916584,3916584,21,4129,60464,5,1775424250.0,0.0,1775424250.0,0.0
2026-04-05T20:25:25.872678+00:00,1775420726,3916584,3916584,21,4129,60465,6,1775424288.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916584,3916584,21,4129,61317,7,1775424389.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916584,3916584,21,4129,62730,8,1775424407.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916584,3916584,21,4129,62731,9,1775424426.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916584,3916584,21,4129,62732,10,1775424439.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916584,3916584,21,4129,62733,11,1775424476.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916584,3916584,21,4129,65555,12,1775424540.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916584,3916584,21,4129,65551,13,1775424659.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916584,3916584,21,4129,61327,14,1775424775.0,0.0,1775424775.0,0.0
2026-04-05T20:25:25.872678+00:00,1775420726,3916584,3916584,21,4129,61328,15,1775424800.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916584,3916584,21,4129,61329,16,1775424861.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3916584,3916584,21,4129,61330,17,1775424885.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3917018,3917018,22,8346,60410,74,1775420746.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3917018,3917018,22,8346,60411,75,1775420782.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3917018,3917018,22,8346,60412,76,1775420908.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3917018,3917018,22,8346,60413,77,1775420998.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3917018,3917018,22,8346,60414,78,1775421044.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3917018,3917018,22,8346,60415,79,1775421168.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3917018,3917018,22,8346,60416,80,1775421189.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3917018,3917018,22,8346,60418,81,1775421219.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3917018,3917018,22,8346,60419,82,1775421267.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3917018,3917018,22,8346,60420,83,1775421310.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3917018,3917018,22,8346,60421,84,1775421354.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3917018,3917018,22,8346,60422,85,1775421443.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3917018,3917018,22,8346,60035,86,1775421582.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3917018,3917018,22,8346,60036,87,1775421633.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3917018,3917018,22,8346,60037,88,1775421665.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3917018,3917018,22,8346,60038,89,1775421693.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3917018,3917018,22,8346,60039,90,1775421764.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3917018,3917018,22,8346,60040,91,1775421922.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3917018,3917018,22,8346,60041,92,1775421964.0,0.0,,
2026-04-05T20:25:25.872678+00:00,1775420726,3917018,3917018,22,8346,60042,93,1775422008.0,0.0,,
